2013,8,9,0,0,0,2721,2885
2013,8,9,0,0,1,2721,2885
2013,8,9,0,0,2,2702,2867
2013,8,9,0,0,3,2702,2867
2013,8,9,0,0,4,2747,2915
2013,8,9,0,0,5,2747,2915
2013,8,9,0,0,6,2747,2915
2013,8,9,0,0,7,2747,2915
2013,8,9,0,0,8,2747,2915
2013,8,9,0,0,9,2747,2915
2013,8,9,0,0,10,2747,2915
2013,8,9,0,0,11,2747,2915
2013,8,9,0,0,12,2718,2890
2013,8,9,0,0,14,2718,2890
2013,8,9,0,0,15,2718,2890
2013,8,9,0,0,16,2718,2890
2013,8,9,0,0,17,2718,2890
2013,8,9,0,0,19,2691,2864
2013,8,9,0,0,20,2691,2864
2013,8,9,0,0,21,2712,2885
2013,8,9,0,0,22,2712,2885
2013,8,9,0,0,23,2712,2885
2013,8,9,0,0,24,2712,2885
2013,8,9,0,0,25,2712,2885
2013,8,9,0,0,26,2696,2866
2013,8,9,0,0,27,2696,2866
2013,8,9,0,0,28,2696,2866
2013,8,9,0,0,29,2717,2884
2013,8,9,0,0,30,2717,2884
2013,8,9,0,0,31,2717,2884
2013,8,9,0,0,32,2717,2884
2013,8,9,0,0,33,2697,2868
2013,8,9,0,0,34,2697,2868
2013,8,9,0,0,35,2716,2885
2013,8,9,0,0,37,2716,2885
2013,8,9,0,0,38,2716,2885
2013,8,9,0,0,39,2716,2885
2013,8,9,0,0,40,2716,2885
2013,8,9,0,0,41,2687,2856
2013,8,9,0,0,42,2687,2856
2013,8,9,0,0,43,2687,2856
2013,8,9,0,0,44,2698,2866
2013,8,9,0,0,46,2698,2866
2013,8,9,0,0,47,2698,2866
2013,8,9,0,0,48,2698,2866
2013,8,9,0,0,49,2693,2864
2013,8,9,0,0,50,2693,2864
2013,8,9,0,0,51,2693,2864
2013,8,9,0,0,52,2710,2878
2013,8,9,0,0,53,2710,2878
2013,8,9,0,0,54,2710,2878
2013,8,9,0,0,55,2710,2878
2013,8,9,0,0,56,2710,2878
2013,8,9,0,0,57,2730,2901
2013,8,9,0,0,58,2730,2901
2013,8,9,0,0,59,2730,2901
2013,8,9,0,1,0,2730,2901
2013,8,9,0,1,1,2730,2901
2013,8,9,0,1,3,2730,2901
2013,8,9,0,1,4,2704,2872
2013,8,9,0,1,5,2704,2872
2013,8,9,0,1,6,2704,2872
2013,8,9,0,1,8,2704,2872
2013,8,9,0,1,9,2697,2865
2013,8,9,0,1,10,2697,2865
2013,8,9,0,1,11,2697,2865
